name,timestamp,day,hour,lat,lng,capacity_est,popularity,visitors
Chetla Agrani,2025-09-28 01:00:00,Shashthi,1,22.5164347,88.3371893,7674,local,4729
Chetla Agrani,2025-09-28 02:00:00,Shashthi,2,22.5164347,88.3371893,7674,local,5612
Chetla Agrani,2025-09-28 03:00:00,Shashthi,3,22.5164347,88.3371893,7674,local,513
Chetla Agrani,2025-09-28 04:00:00,Shashthi,4,22.5164347,88.3371893,7674,local,524
Chetla Agrani,2025-09-28 05:00:00,Shashthi,5,22.5164347,88.3371893,7674,local,907
Chetla Agrani,2025-09-28 06:00:00,Shashthi,6,22.5164347,88.3371893,7674,local,1633
Chetla Agrani,2025-09-28 07:00:00,Shashthi,7,22.5164347,88.3371893,7674,local,1436
Chetla Agrani,2025-09-28 08:00:00,Shashthi,8,22.5164347,88.3371893,7674,local,1490
Chetla Agrani,2025-09-28 09:00:00,Shashthi,9,22.5164347,88.3371893,7674,local,1178
Chetla Agrani,2025-09-28 10:00:00,Shashthi,10,22.5164347,88.3371893,7674,local,1814
Chetla Agrani,2025-09-28 11:00:00,Shashthi,11,22.5164347,88.3371893,7674,local,1028
Chetla Agrani,2025-09-28 12:00:00,Shashthi,12,22.5164347,88.3371893,7674,local,1759
Chetla Agrani,2025-09-28 13:00:00,Shashthi,13,22.5164347,88.3371893,7674,local,2718
Chetla Agrani,2025-09-28 14:00:00,Shashthi,14,22.5164347,88.3371893,7674,local,2979
Chetla Agrani,2025-09-28 15:00:00,Shashthi,15,22.5164347,88.3371893,7674,local,2424
Chetla Agrani,2025-09-28 16:00:00,Shashthi,16,22.5164347,88.3371893,7674,local,2233
Chetla Agrani,2025-09-28 17:00:00,Shashthi,17,22.5164347,88.3371893,7674,local,5492
Chetla Agrani,2025-09-28 18:00:00,Shashthi,18,22.5164347,88.3371893,7674,local,3592
Chetla Agrani,2025-09-28 19:00:00,Shashthi,19,22.5164347,88.3371893,7674,local,5062
Chetla Agrani,2025-09-28 20:00:00,Shashthi,20,22.5164347,88.3371893,7674,local,5440
Chetla Agrani,2025-09-28 21:00:00,Shashthi,21,22.5164347,88.3371893,7674,local,4334
Chetla Agrani,2025-09-28 22:00:00,Shashthi,22,22.5164347,88.3371893,7674,local,6472
Chetla Agrani,2025-09-28 23:00:00,Shashthi,23,22.5164347,88.3371893,7674,local,6528
College Square,2025-09-28 00:00:00,Shashthi,0,22.5755758,88.3657168,10765,local,5406
College Square,2025-09-28 01:00:00,Shashthi,1,22.5755758,88.3657168,10765,local,9034
College Square,2025-09-28 02:00:00,Shashthi,2,22.5755758,88.3657168,10765,local,5078
College Square,2025-09-28 03:00:00,Shashthi,3,22.5755758,88.3657168,10765,local,881
College Square,2025-09-28 04:00:00,Shashthi,4,22.5755758,88.3657168,10765,local,694
College Square,2025-09-28 05:00:00,Shashthi,5,22.5755758,88.3657168,10765,local,1323
College Square,2025-09-28 06:00:00,Shashthi,6,22.5755758,88.3657168,10765,local,2377
College Square,2025-09-28 07:00:00,Shashthi,7,22.5755758,88.3657168,10765,local,2182
College Square,2025-09-28 08:00:00,Shashthi,8,22.5755758,88.3657168,10765,local,2625
College Square,2025-09-28 09:00:00,Shashthi,9,22.5755758,88.3657168,10765,local,1775
College Square,2025-09-28 10:00:00,Shashthi,10,22.5755758,88.3657168,10765,local,2353
College Square,2025-09-28 11:00:00,Shashthi,11,22.5755758,88.3657168,10765,local,2571
College Square,2025-09-28 12:00:00,Shashthi,12,22.5755758,88.3657168,10765,local,3661
College Square,2025-09-28 13:00:00,Shashthi,13,22.5755758,88.3657168,10765,local,4251
College Square,2025-09-28 14:00:00,Shashthi,14,22.5755758,88.3657168,10765,local,3453
College Square,2025-09-28 15:00:00,Shashthi,15,22.5755758,88.3657168,10765,local,2648
College Square,2025-09-28 16:00:00,Shashthi,16,22.5755758,88.3657168,10765,local,2551
College Square,2025-09-28 17:00:00,Shashthi,17,22.5755758,88.3657168,10765,local,3988
College Square,2025-09-28 18:00:00,Shashthi,18,22.5755758,88.3657168,10765,local,6568
College Square,2025-09-28 19:00:00,Shashthi,19,22.5755758,88.3657168,10765,local,7452
College Square,2025-09-28 20:00:00,Shashthi,20,22.5755758,88.3657168,10765,local,8501
College Square,2025-09-28 21:00:00,Shashthi,21,22.5755758,88.3657168,10765,local,8000
College Square,2025-09-28 22:00:00,Shashthi,22,22.5755758,88.3657168,10765,local,9198
College Square,2025-09-28 23:00:00,Shashthi,23,22.5755758,88.3657168,10765,local,7952
College Street Sarbojanin,2025-09-28 00:00:00,Shashthi,0,22.676407,88.381888,14106,local,12620
College Street Sarbojanin,2025-09-28 01:00:00,Shashthi,1,22.676407,88.381888,14106,local,10991
College Street Sarbojanin,2025-09-28 02:00:00,Shashthi,2,22.676407,88.381888,14106,local,7107
College Street Sarbojanin,2025-09-28 03:00:00,Shashthi,3,22.676407,88.381888,14106,local,722
College Street Sarbojanin,2025-09-28 04:00:00,Shashthi,4,22.676407,88.381888,14106,local,1099
College Street Sarbojanin,2025-09-28 05:00:00,Shashthi,5,22.676407,88.381888,14106,local,880
College Street Sarbojanin,2025-09-28 06:00:00,Shashthi,6,22.676407,88.381888,14106,local,2518
College Street Sarbojanin,2025-09-28 07:00:00,Shashthi,7,22.676407,88.381888,14106,local,4126
College Street Sarbojanin,2025-09-28 08:00:00,Shashthi,8,22.676407,88.381888,14106,local,4163
College Street Sarbojanin,2025-09-28 09:00:00,Shashthi,9,22.676407,88.381888,14106,local,3025
College Street Sarbojanin,2025-09-28 10:00:00,Shashthi,10,22.676407,88.381888,14106,local,2753
College Street Sarbojanin,2025-09-28 11:00:00,Shashthi,11,22.676407,88.381888,14106,local,4103
College Street Sarbojanin,2025-09-28 12:00:00,Shashthi,12,22.676407,88.381888,14106,local,6095
College Street Sarbojanin,2025-09-28 13:00:00,Shashthi,13,22.676407,88.381888,14106,local,4866
College Street Sarbojanin,2025-09-28 14:00:00,Shashthi,14,22.676407,88.381888,14106,local,3801
College Street Sarbojanin,2025-09-28 15:00:00,Shashthi,15,22.676407,88.381888,14106,local,4738
College Street Sarbojanin,2025-09-28 16:00:00,Shashthi,16,22.676407,88.381888,14106,local,4356
College Street Sarbojanin,2025-09-28 17:00:00,Shashthi,17,22.676407,88.381888,14106,local,8330
College Street Sarbojanin,2025-09-28 18:00:00,Shashthi,18,22.676407,88.381888,14106,local,6626
College Street Sarbojanin,2025-09-28 19:00:00,Shashthi,19,22.676407,88.381888,14106,local,11241
College Street Sarbojanin,2025-09-28 20:00:00,Shashthi,20,22.676407,88.381888,14106,local,7590
College Street Sarbojanin,2025-09-28 21:00:00,Shashthi,21,22.676407,88.381888,14106,local,11030
College Street Sarbojanin,2025-09-28 22:00:00,Shashthi,22,22.676407,88.381888,14106,local,10209
College Street Sarbojanin,2025-09-28 23:00:00,Shashthi,23,22.676407,88.381888,14106,local,10699
Deshapriya Park,2025-09-28 00:00:00,Shashthi,0,22.5184354,88.3535152,8507,iconic,17782
Deshapriya Park,2025-09-28 01:00:00,Shashthi,1,22.5184354,88.3535152,8507,iconic,17889
Deshapriya Park,2025-09-28 02:00:00,Shashthi,2,22.5184354,88.3535152,8507,iconic,16572
Deshapriya Park,2025-09-28 03:00:00,Shashthi,3,22.5184354,88.3535152,8507,iconic,2121
Deshapriya Park,2025-09-28 04:00:00,Shashthi,4,22.5184354,88.3535152,8507,iconic,1396
Deshapriya Park,2025-09-28 05:00:00,Shashthi,5,22.5184354,88.3535152,8507,iconic,2178
Deshapriya Park,2025-09-28 06:00:00,Shashthi,6,22.5184354,88.3535152,8507,iconic,5003
Deshapriya Park,2025-09-28 07:00:00,Shashthi,7,22.5184354,88.3535152,8507,iconic,7625
Deshapriya Park,2025-09-28 08:00:00,Shashthi,8,22.5184354,88.3535152,8507,iconic,4796
Deshapriya Park,2025-09-28 09:00:00,Shashthi,9,22.5184354,88.3535152,8507,iconic,4924
Deshapriya Park,2025-09-28 10:00:00,Shashthi,10,22.5184354,88.3535152,8507,iconic,6087
Deshapriya Park,2025-09-28 11:00:00,Shashthi,11,22.5184354,88.3535152,8507,iconic,5498
Deshapriya Park,2025-09-28 12:00:00,Shashthi,12,22.5184354,88.3535152,8507,iconic,10280
Deshapriya Park,2025-09-28 13:00:00,Shashthi,13,22.5184354,88.3535152,8507,iconic,7676
Deshapriya Park,2025-09-28 14:00:00,Shashthi,14,22.5184354,88.3535152,8507,iconic,6695
Deshapriya Park,2025-09-28 15:00:00,Shashthi,15,22.5184354,88.3535152,8507,iconic,7858
Deshapriya Park,2025-09-28 16:00:00,Shashthi,16,22.5184354,88.3535152,8507,iconic,8689
Deshapriya Park,2025-09-28 17:00:00,Shashthi,17,22.5184354,88.3535152,8507,iconic,8985
Deshapriya Park,2025-09-28 18:00:00,Shashthi,18,22.5184354,88.3535152,8507,iconic,15156
Deshapriya Park,2025-09-28 19:00:00,Shashthi,19,22.5184354,88.3535152,8507,iconic,16834
Deshapriya Park,2025-09-28 20:00:00,Shashthi,20,22.5184354,88.3535152,8507,iconic,15239
Deshapriya Park,2025-09-28 21:00:00,Shashthi,21,22.5184354,88.3535152,8507,iconic,13902
Deshapriya Park,2025-09-28 22:00:00,Shashthi,22,22.5184354,88.3535152,8507,iconic,19907
Deshapriya Park,2025-09-28 23:00:00,Shashthi,23,22.5184354,88.3535152,8507,iconic,19497
Dum Dum Park Bharat Chakra,2025-09-28 00:00:00,Shashthi,0,22.628937,88.430415,5293,major,10154
Dum Dum Park Bharat Chakra,2025-09-28 01:00:00,Shashthi,1,22.628937,88.430415,5293,major,7738
Dum Dum Park Bharat Chakra,2025-09-28 02:00:00,Shashthi,2,22.628937,88.430415,5293,major,9043
Dum Dum Park Bharat Chakra,2025-09-28 03:00:00,Shashthi,3,22.628937,88.430415,5293,major,597
Dum Dum Park Bharat Chakra,2025-09-28 04:00:00,Shashthi,4,22.628937,88.430415,5293,major,945
Dum Dum Park Bharat Chakra,2025-09-28 05:00:00,Shashthi,5,22.628937,88.430415,5293,major,1031
Dum Dum Park Bharat Chakra,2025-09-28 06:00:00,Shashthi,6,22.628937,88.430415,5293,major,1911
Dum Dum Park Bharat Chakra,2025-09-28 07:00:00,Shashthi,7,22.628937,88.430415,5293,major,1552
Dum Dum Park Bharat Chakra,2025-09-28 08:00:00,Shashthi,8,22.628937,88.430415,5293,major,3012
Dum Dum Park Bharat Chakra,2025-09-28 09:00:00,Shashthi,9,22.628937,88.430415,5293,major,2316
Dum Dum Park Bharat Chakra,2025-09-28 10:00:00,Shashthi,10,22.628937,88.430415,5293,major,2037
Dum Dum Park Bharat Chakra,2025-09-28 11:00:00,Shashthi,11,22.628937,88.430415,5293,major,1892
Dum Dum Park Bharat Chakra,2025-09-28 12:00:00,Shashthi,12,22.628937,88.430415,5293,major,3773
Dum Dum Park Bharat Chakra,2025-09-28 13:00:00,Shashthi,13,22.628937,88.430415,5293,major,3018
Dum Dum Park Bharat Chakra,2025-09-28 14:00:00,Shashthi,14,22.628937,88.430415,5293,major,2763
Dum Dum Park Bharat Chakra,2025-09-28 15:00:00,Shashthi,15,22.628937,88.430415,5293,major,3114
Dum Dum Park Bharat Chakra,2025-09-28 16:00:00,Shashthi,16,22.628937,88.430415,5293,major,2950
Dum Dum Park Bharat Chakra,2025-09-28 17:00:00,Shashthi,17,22.628937,88.430415,5293,major,8448
Dum Dum Park Bharat Chakra,2025-09-28 18:00:00,Shashthi,18,22.628937,88.430415,5293,major,5613
Dum Dum Park Bharat Chakra,2025-09-28 19:00:00,Shashthi,19,22.628937,88.430415,5293,major,6373
Dum Dum Park Bharat Chakra,2025-09-28 20:00:00,Shashthi,20,22.628937,88.430415,5293,major,4939
Dum Dum Park Bharat Chakra,2025-09-28 21:00:00,Shashthi,21,22.628937,88.430415,5293,major,4905
Dum Dum Park Bharat Chakra,2025-09-28 22:00:00,Shashthi,22,22.628937,88.430415,5293,major,6142
Dum Dum Park Bharat Chakra,2025-09-28 23:00:00,Shashthi,23,22.628937,88.430415,5293,major,7229
Dum Dum Park Tarun Sangha,2025-09-28 00:00:00,Shashthi,0,22.626352,88.433296,14928,iconic,39808
Dum Dum Park Tarun Sangha,2025-09-28 01:00:00,Shashthi,1,22.626352,88.433296,14928,iconic,34643
Dum Dum Park Tarun Sangha,2025-09-28 02:00:00,Shashthi,2,22.626352,88.433296,14928,iconic,30598
Dum Dum Park Tarun Sangha,2025-09-28 03:00:00,Shashthi,3,22.626352,88.433296,14928,iconic,2594
Dum Dum Park Tarun Sangha,2025-09-28 04:00:00,Shashthi,4,22.626352,88.433296,14928,iconic,3327
Dum Dum Park Tarun Sangha,2025-09-28 05:00:00,Shashthi,5,22.626352,88.433296,14928,iconic,2969
Dum Dum Park Tarun Sangha,2025-09-28 06:00:00,Shashthi,6,22.626352,88.433296,14928,iconic,12309
Dum Dum Park Tarun Sangha,2025-09-28 07:00:00,Shashthi,7,22.626352,88.433296,14928,iconic,7389
Dum Dum Park Tarun Sangha,2025-09-28 08:00:00,Shashthi,8,22.626352,88.433296,14928,iconic,10053
Dum Dum Park Tarun Sangha,2025-09-28 09:00:00,Shashthi,9,22.626352,88.433296,14928,iconic,7031
Dum Dum Park Tarun Sangha,2025-09-28 10:00:00,Shashthi,10,22.626352,88.433296,14928,iconic,8502
Dum Dum Park Tarun Sangha,2025-09-28 11:00:00,Shashthi,11,22.626352,88.433296,14928,iconic,9627
Dum Dum Park Tarun Sangha,2025-09-28 12:00:00,Shashthi,12,22.626352,88.433296,14928,iconic,19122
Dum Dum Park Tarun Sangha,2025-09-28 13:00:00,Shashthi,13,22.626352,88.433296,14928,iconic,11599
Dum Dum Park Tarun Sangha,2025-09-28 14:00:00,Shashthi,14,22.626352,88.433296,14928,iconic,12400
Dum Dum Park Tarun Sangha,2025-09-28 15:00:00,Shashthi,15,22.626352,88.433296,14928,iconic,10305
Dum Dum Park Tarun Sangha,2025-09-28 16:00:00,Shashthi,16,22.626352,88.433296,14928,iconic,10345
Dum Dum Park Tarun Sangha,2025-09-28 17:00:00,Shashthi,17,22.626352,88.433296,14928,iconic,20713
Dum Dum Park Tarun Sangha,2025-09-28 18:00:00,Shashthi,18,22.626352,88.433296,14928,iconic,25958
Dum Dum Park Tarun Sangha,2025-09-28 19:00:00,Shashthi,19,22.626352,88.433296,14928,iconic,32242
Dum Dum Park Tarun Sangha,2025-09-28 20:00:00,Shashthi,20,22.626352,88.433296,14928,iconic,33034
Dum Dum Park Tarun Sangha,2025-09-28 21:00:00,Shashthi,21,22.626352,88.433296,14928,iconic,26148
Dum Dum Park Tarun Sangha,2025-09-28 22:00:00,Shashthi,22,22.626352,88.433296,14928,iconic,20123
Dum Dum Park Tarun Sangha,2025-09-28 23:00:00,Shashthi,23,22.626352,88.433296,14928,iconic,35562
Dum Dum Park Yubak Brinda,2025-09-28 00:00:00,Shashthi,0,22.616366,88.393208,4717,major,6977
Dum Dum Park Yubak Brinda,2025-09-28 01:00:00,Shashthi,1,22.616366,88.393208,4717,major,6761
Dum Dum Park Yubak Brinda,2025-09-28 02:00:00,Shashthi,2,22.616366,88.393208,4717,major,6517
Dum Dum Park Yubak Brinda,2025-09-28 03:00:00,Shashthi,3,22.616366,88.393208,4717,major,941
Dum Dum Park Yubak Brinda,2025-09-28 04:00:00,Shashthi,4,22.616366,88.393208,4717,major,582
Dum Dum Park Yubak Brinda,2025-09-28 05:00:00,Shashthi,5,22.616366,88.393208,4717,major,751
Dum Dum Park Yubak Brinda,2025-09-28 06:00:00,Shashthi,6,22.616366,88.393208,4717,major,1747
Dum Dum Park Yubak Brinda,2025-09-28 07:00:00,Shashthi,7,22.616366,88.393208,4717,major,1957
Dum Dum Park Yubak Brinda,2025-09-28 08:00:00,Shashthi,8,22.616366,88.393208,4717,major,2099
Dum Dum Park Yubak Brinda,2025-09-28 09:00:00,Shashthi,9,22.616366,88.393208,4717,major,1254
Dum Dum Park Yubak Brinda,2025-09-28 10:00:00,Shashthi,10,22.616366,88.393208,4717,major,1589
Dum Dum Park Yubak Brinda,2025-09-28 11:00:00,Shashthi,11,22.616366,88.393208,4717,major,2138
Dum Dum Park Yubak Brinda,2025-09-28 12:00:00,Shashthi,12,22.616366,88.393208,4717,major,2644
Dum Dum Park Yubak Brinda,2025-09-28 13:00:00,Shashthi,13,22.616366,88.393208,4717,major,2911
Dum Dum Park Yubak Brinda,2025-09-28 14:00:00,Shashthi,14,22.616366,88.393208,4717,major,3244
Dum Dum Park Yubak Brinda,2025-09-28 15:00:00,Shashthi,15,22.616366,88.393208,4717,major,3800
Dum Dum Park Yubak Brinda,2025-09-28 16:00:00,Shashthi,16,22.616366,88.393208,4717,major,1963
Dum Dum Park Yubak Brinda,2025-09-28 17:00:00,Shashthi,17,22.616366,88.393208,4717,major,5146
Dum Dum Park Yubak Brinda,2025-09-28 18:00:00,Shashthi,18,22.616366,88.393208,4717,major,4766
Dum Dum Park Yubak Brinda,2025-09-28 19:00:00,Shashthi,19,22.616366,88.393208,4717,major,5532
Dum Dum Park Yubak Brinda,2025-09-28 20:00:00,Shashthi,20,22.616366,88.393208,4717,major,6903
Dum Dum Park Yubak Brinda,2025-09-28 21:00:00,Shashthi,21,22.616366,88.393208,4717,major,4112
Dum Dum Park Yubak Brinda,2025-09-28 22:00:00,Shashthi,22,22.616366,88.393208,4717,major,6382
Dum Dum Park Yubak Brinda,2025-09-28 23:00:00,Shashthi,23,22.616366,88.393208,4717,major,5454
Ekdalia Evergreen,2025-09-28 00:00:00,Shashthi,0,22.5212825,88.3662336,10336,iconic,29125
Ekdalia Evergreen,2025-09-28 01:00:00,Shashthi,1,22.5212825,88.3662336,10336,iconic,24374
Ekdalia Evergreen,2025-09-28 02:00:00,Shashthi,2,22.5212825,88.3662336,10336,iconic,22992
Ekdalia Evergreen,2025-09-28 03:00:00,Shashthi,3,22.5212825,88.3662336,10336,iconic,2949
Ekdalia Evergreen,2025-09-28 04:00:00,Shashthi,4,22.5212825,88.3662336,10336,iconic,2269
Ekdalia Evergreen,2025-09-28 05:00:00,Shashthi,5,22.5212825,88.3662336,10336,iconic,1870
Ekdalia Evergreen,2025-09-28 06:00:00,Shashthi,6,22.5212825,88.3662336,10336,iconic,5473
Ekdalia Evergreen,2025-09-28 07:00:00,Shashthi,7,22.5212825,88.3662336,10336,iconic,6056
Ekdalia Evergreen,2025-09-28 08:00:00,Shashthi,8,22.5212825,88.3662336,10336,iconic,6959
Ekdalia Evergreen,2025-09-28 09:00:00,Shashthi,9,22.5212825,88.3662336,10336,iconic,6085
Ekdalia Evergreen,2025-09-28 10:00:00,Shashthi,10,22.5212825,88.3662336,10336,iconic,4525
Ekdalia Evergreen,2025-09-28 11:00:00,Shashthi,11,22.5212825,88.3662336,10336,iconic,5949
Ekdalia Evergreen,2025-09-28 12:00:00,Shashthi,12,22.5212825,88.3662336,10336,iconic,9185
Ekdalia Evergreen,2025-09-28 13:00:00,Shashthi,13,22.5212825,88.3662336,10336,iconic,10171
Ekdalia Evergreen,2025-09-28 14:00:00,Shashthi,14,22.5212825,88.3662336,10336,iconic,11336
Ekdalia Evergreen,2025-09-28 15:00:00,Shashthi,15,22.5212825,88.3662336,10336,iconic,7648
Ekdalia Evergreen,2025-09-28 16:00:00,Shashthi,16,22.5212825,88.3662336,10336,iconic,9754
Ekdalia Evergreen,2025-09-28 17:00:00,Shashthi,17,22.5212825,88.3662336,10336,iconic,23094
Ekdalia Evergreen,2025-09-28 18:00:00,Shashthi,18,22.5212825,88.3662336,10336,iconic,15564
Ekdalia Evergreen,2025-09-28 19:00:00,Shashthi,19,22.5212825,88.3662336,10336,iconic,19266
Ekdalia Evergreen,2025-09-28 20:00:00,Shashthi,20,22.5212825,88.3662336,10336,iconic,16519
Ekdalia Evergreen,2025-09-28 21:00:00,Shashthi,21,22.5212825,88.3662336,10336,iconic,18801
Ekdalia Evergreen,2025-09-28 22:00:00,Shashthi,22,22.5212825,88.3662336,10336,iconic,27650
Ekdalia Evergreen,2025-09-28 23:00:00,Shashthi,23,22.5212825,88.3662336,10336,iconic,23921
Garden Reach Sarbojanin,2025-09-28 00:00:00,Shashthi,0,22.498927,88.288742,8267,major,10073
Garden Reach Sarbojanin,2025-09-28 01:00:00,Shashthi,1,22.498927,88.288742,8267,major,10450
Garden Reach Sarbojanin,2025-09-28 02:00:00,Shashthi,2,22.498927,88.288742,8267,major,13257
Garden Reach Sarbojanin,2025-09-28 03:00:00,Shashthi,3,22.498927,88.288742,8267,major,1695
Garden Reach Sarbojanin,2025-09-28 04:00:00,Shashthi,4,22.498927,88.288742,8267,major,998
Garden Reach Sarbojanin,2025-09-28 05:00:00,Shashthi,5,22.498927,88.288742,8267,major,1233
Garden Reach Sarbojanin,2025-09-28 06:00:00,Shashthi,6,22.498927,88.288742,8267,major,4580
Garden Reach Sarbojanin,2025-09-28 07:00:00,Shashthi,7,22.498927,88.288742,8267,major,3949
Garden Reach Sarbojanin,2025-09-28 08:00:00,Shashthi,8,22.498927,88.288742,8267,major,1829
Garden Reach Sarbojanin,2025-09-28 09:00:00,Shashthi,9,22.498927,88.288742,8267,major,2609
Garden Reach Sarbojanin,2025-09-28 10:00:00,Shashthi,10,22.498927,88.288742,8267,major,2439
Garden Reach Sarbojanin,2025-09-28 11:00:00,Shashthi,11,22.498927,88.288742,8267,major,2793
Garden Reach Sarbojanin,2025-09-28 12:00:00,Shashthi,12,22.498927,88.288742,8267,major,3994
Garden Reach Sarbojanin,2025-09-28 13:00:00,Shashthi,13,22.498927,88.288742,8267,major,4622
Garden Reach Sarbojanin,2025-09-28 14:00:00,Shashthi,14,22.498927,88.288742,8267,major,5747
Garden Reach Sarbojanin,2025-09-28 15:00:00,Shashthi,15,22.498927,88.288742,8267,major,4598
Garden Reach Sarbojanin,2025-09-28 16:00:00,Shashthi,16,22.498927,88.288742,8267,major,5132
Garden Reach Sarbojanin,2025-09-28 17:00:00,Shashthi,17,22.498927,88.288742,8267,major,11365
Garden Reach Sarbojanin,2025-09-28 18:00:00,Shashthi,18,22.498927,88.288742,8267,major,9231
Garden Reach Sarbojanin,2025-09-28 19:00:00,Shashthi,19,22.498927,88.288742,8267,major,10457
Garden Reach Sarbojanin,2025-09-28 20:00:00,Shashthi,20,22.498927,88.288742,8267,major,8048
Garden Reach Sarbojanin,2025-09-28 21:00:00,Shashthi,21,22.498927,88.288742,8267,major,9192
Garden Reach Sarbojanin,2025-09-28 22:00:00,Shashthi,22,22.498927,88.288742,8267,major,9008
Garden Reach Sarbojanin,2025-09-28 23:00:00,Shashthi,23,22.498927,88.288742,8267,major,13783
Haridevpur 41 Pally,2025-09-28 00:00:00,Shashthi,0,22.513417,88.317923,4926,iconic,9574
Haridevpur 41 Pally,2025-09-28 01:00:00,Shashthi,1,22.513417,88.317923,4926,iconic,13200
Haridevpur 41 Pally,2025-09-28 02:00:00,Shashthi,2,22.513417,88.317923,4926,iconic,10001
Haridevpur 41 Pally,2025-09-28 03:00:00,Shashthi,3,22.513417,88.317923,4926,iconic,735
Haridevpur 41 Pally,2025-09-28 04:00:00,Shashthi,4,22.513417,88.317923,4926,iconic,1242
Haridevpur 41 Pally,2025-09-28 05:00:00,Shashthi,5,22.513417,88.317923,4926,iconic,995
Haridevpur 41 Pally,2025-09-28 06:00:00,Shashthi,6,22.513417,88.317923,4926,iconic,2985
Haridevpur 41 Pally,2025-09-28 07:00:00,Shashthi,7,22.513417,88.317923,4926,iconic,2328
Haridevpur 41 Pally,2025-09-28 08:00:00,Shashthi,8,22.513417,88.317923,4926,iconic,2036
Haridevpur 41 Pally,2025-09-28 09:00:00,Shashthi,9,22.513417,88.317923,4926,iconic,2349
Haridevpur 41 Pally,2025-09-28 10:00:00,Shashthi,10,22.513417,88.317923,4926,iconic,3130
Haridevpur 41 Pally,2025-09-28 11:00:00,Shashthi,11,22.513417,88.317923,4926,iconic,2944
Haridevpur 41 Pally,2025-09-28 12:00:00,Shashthi,12,22.513417,88.317923,4926,iconic,5865
Haridevpur 41 Pally,2025-09-28 13:00:00,Shashthi,13,22.513417,88.317923,4926,iconic,5130
